Nombre de la revista,Número de la contribución,Autor de la contribución,Roles,Seudónimo / Abreviatura del nombre,País de origen,Título de la contribución,Número del fascículo,Fecha de publicación,Traducción,Traductor,Lengua en la que aparece en la revista,Lengua original [si es traducción],Tipo de contribución [Género según investigador],Tipo de contribución según la revista,Dedicatoria,Obras reseñadas [solo se indica para el caso de las reseñas],Cantidad de páginas,Paginación,Comentarios
CULTURA,83,SD,Ninguno de los anteriores,SD,NA,AL MARGEN,7,"SEPTIEMBRE, MCMXV",No,NA,Español,NA,Prosa No ficción,AL MARGEN,NA,NA,3.5,77-80,"1. En esta sesión se realiza una crítica a la obra Relaciones internacionales entre Colombia y Estados Unidos de Raimundo Rivas (editor de la revista). 2. Hay otro apartado sobre la deontología social. 3. Finalmente, se habla de la educación higienista."
CULTURA,84,"Garcia P, Domingo",Ninguno de los anteriores,SD,Colombia,JOYERIA DE DOMINGO GARCIA P.,7,"SEPTIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,NA,NA,NA,0.3,NA,NA
CULTURA,85,"Bohorquez, Daniel",Ninguno de los anteriores,NA,Colombia,GRAN TAPICERIA PARISIENSE,7,"SEPTIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,NA,NA,NA,0.3,NA,1. Hay una transferencia en esta publicidad porque se está ofreciendo muebles con estilo parisino.
CULTURA,86,SD,Ninguno de los anteriores,NA,Colombia,ALMACEN DEL DIA MAQUINAS DE ESCRIBIR Remington,7,"SEPTIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,NA,NA,NA,0.4,NA,1. En esta publicidad se están ofertando máquinas de escribir de la marca Remington.
CULTURA,87,"Nieto, Agustín ",Ninguno de los anteriores,NA,Colombia,NA,7,"SEPTIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,NA,NA,NA,1.0,NA,1. Esta publicidad y negocio puede estar a cargo del editor de la revista Agustín Nieto Caballero.  2. En el anuncio se menciona que importan las mejores casas europeas y norteamericanas.
CULTURA,88,SD,Ilustrador,SD,NA,NA,9,"NOVIEMBRE, MCMXV",No,NA,Español,NA,Imagen,NA,NA,NA,1.0,NA,"1. [CAMBIO DE IMPRENTA] La portada de la revista tiene elementos afines al neoclasicismo grecorromano y en esta ocasión se ve azul, aunque no se tiene certeza si es por la digitalización. 2. Contiene una columna que sostiene el nombre de la revista ''CULTURA'' en una tipografía especial, encima de ella hay siluetas de personas en caballos. En medio de esta ilustración se encuentra el contenido de la revista. 3. En la parte final de la página se encuentra el siguiente  nombre  ''JUAN CASIS IMPRENTA Y LITOGRAFIA'', este corresponde a la imprenta que en este número cambia."
CULTURA,33,NA,Ninguno de los anteriores,NA,Colombia,NA,7,"SEPTIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,SD,NA,NA,0.3,NA,1. En este apartado mencionan que el valor de la suscripción a la revista por seis números que contiene 400 pp. Vale $1.50. 2. El valor de un ejemplar $0.25 3. En este número se añade en este apartado el valor de la página de anuncios que vale $5.00
CULTURA,60,NA,Ninguno de los anteriores,NA,Colombia,NA,7,"SEPTIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,Suscripción,NA,NA,0.1,NA,"1. Aquí mencionan la dirección física y telegráfica de la revista para contactarla: ''ADMINISTRACIÓN: CALLE 12,NUMERO 110-A, DIRECCION TELEGRAFICA: ''CULTURA'' BOGOTA (COLOMBIA)"
CULTURA,61,"Nieto Caballero, Agustín",Editor,SD,Colombia,FUNDADORES,7,"SEPTIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,62,"Aparicio, Alberto",Editor,SD,Colombia,FUNDADORES,7,"SEPTIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,63,"Coradine, Alberto",Editor,SD,NA,FUNDADORES,7,"SEPTIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,64,"Paláu, Alfonso",Editor,SD,NA,FUNDADORES,7,"SEPTIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,65,"López de Mesa, Luis",Director,López de Mesa.,Colombia,FUNDADORES,7,"SEPTIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,66,"Carvajal, Manuel A.",Editor,"Carvajal, M.A",Colombia,FUNDADORES,7,"SEPTIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,67,"Escobar Larrazábal, Melitón",Editor,"Escobar Larrazábal, M.",Colombia,FUNDADORES,7,"SEPTIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,68,"Rivas, Raimundo",Editor,SD,Colombia,FUNDADORES,7,"SEPTIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,69,"Molina Garcés, Ciro",Editor,SD,Colombia,FUNDADORES,7,"SEPTIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,89,"Sanchez, Alberto",Creador,SD,Colombia,DE LA VIDA INEFABLE,9,"NOVIEMBRE, MCMXV",No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3.3,161-164,NA
CULTURA,101,"Mesa Nicholls, Alejandro",Creador,SD,Colombia,YO QUISIERA…,9,"NOVIEMBRE, MCMXV",No,NA,Español,NA,Poesía,NA,NA,NA,2.0,165-166,"1. [MAYÚSCULA CON TILDE] En este número se observa como el nombre de los autores que estuvieron en ediciones anteriores, aparecen tildados aunque estén en mayúsuculas. Por ejemplo, en este caso aparece ''Alejandro Mesa Nichólls''"
CULTURA,102,"Garces, Enrique",Creador,SD,Colombia,APUNTES SOBRE COLONIZACION AMAZONICA,9,"NOVIEMBRE, MCMXV",No,NA,Español,NA,Prosa No ficción,NA,NA,NA,11.6,167-179,1. En este apartado se realiza la continuación del texto que se empezó a desarrollar en el número 7.
CULTURA,103,"Santos, Gustavo",Creador,SD,Colombia,CONFERENCIA sobre el estudio del arte musical,9,"NOVIEMBRE, MCMXV",No,NA,Español,NA,Prosa No ficción,CONFERENCIA,NA,NA,9.5,179-189,"1. En este apartado se menciona a Bach, Beethoven, Mozart, Miguel Angel, Fra Angelico, etc."
CULTURA,104,"Rivas, Raimundo",Creador,SD,Colombia,LA FAMILIA DE ZEA,9,"NOVIEMBRE, MCMXV",No,NA,Español,NA,Prosa No ficción,NA,"Arango Mejía, Gabriel",NA,11.3,189-200,1. [BIOGRAFÍA]Este texto es una biografía de Francisco Antonio Zea.
CULTURA,105,"Nieto Caballero, Luis Eduardo",Creador,"Nieto Caballero, L. E",Colombia,REMY DE GOURMONT,9,"NOVIEMBRE, MCMXV",No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4.9,200- 206,"1. Este texto lleva por título el nombre de un novelista francés. 2. En el texto se menciona a Berlín, Alemania, Francia. 3. Aparecen en el aparado el escritor Guy de Maupassant y ''Beaudelaire'' (Baudelaire)"
CULTURA,106,"Marquez, Tomas",Creador,SD,Colombia,DEL GOBIERNO PRESIDENCIAL  y del Parlamentarismo,9,"NOVIEMBRE, MCMXV",No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5.2,206- 210,1. En el apartado se menciona a Carlos E. Restrepo.
CULTURA,107,"Lozano y Lozano, Fabio",Creador,SD,NA,EL MAESTRO DEL LIBERTADOR,9,"NOVIEMBRE, MCMXV",No,NA,Español,NA,Prosa No ficción,NA,NA,NA,9.3,211-220,"1. [BIOGRAFÍA DE SIMÓN RODRÍGUEZ]En una nota mencionan que este apartado es un capítulo del libro con el mismo título editado por la Casa Ollendorff, París. Aún no se encuentra en las librerías de Bogotá. 2. Este texto es una biografía de Simón Rodríguez,tutor de Simón Bolivar y Andrés Bello."
CULTURA,108,"Torres Pinzón, Carlos Arturo ",Creador,SD,Colombia,ENSUEÑOS,9,"NOVIEMBRE, MCMXV",No,NA,Español,NA,Prosa Ficción,NA,NA,NA,2.7,220-222,"1. Este poema fue publicado con la autoría de Calixto Torres; sin embargo, en el prospecto editorial del número 10 se aclara que pertenece a este nuevo escritor colombiano."
CULTURA,109,"López de Mesa, Luis",Director,López de Mesa.,Colombia,LABOR NACIONAL,9,"NOVIEMBRE, MCMXV",No,NA,Español,NA,Prosa No ficción,NA,NA,NA,7.2,223- 230,"1. [PROSPECTO EDITORIAL] En este apartado el director menciona que la revista no es nacionalista, menciona que ''el pensamiento colombiano tiene un polo en Roma y otro en París''. 2.  En el texto se menciona que la revista CULTURA se ha esforzado por resolver algunas de las grandes dificultades del progreso nacional. 3. El autor se queja de que las manifestaciones artísticas sólo sean extranjeras.  4.  López de Mesa reprocha que en los centros culturales europeos su revista pase despercibida. 5. En el texto se menciona que tanto las universidades, academias y revistas no exponen su propia experiencia, sino que toman lo extranjero."
CULTURA,110,SD,Creador,SD,NA,APOLOGO,9,"NOVIEMBRE, MCMXV",No,NA,Español,NA,Prosa Ficción,NA,NA,NA,2.3,230-232,NA
CULTURA,111,"Garcia P, Domingo",Ninguno de los anteriores,SD,Colombia,JOYERIA DE DOMINGO GARCIA P.,9,"NOVIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,NA,NA,NA,0.3,NA,NA
CULTURA,112,"Bohorquez, Daniel",Ninguno de los anteriores,SD,Colombia,GRAN TAPICERIA PARISIENSE,9,"NOVIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,NA,NA,NA,0.3,NA,1. Hay una transferencia en esta publicidad porque se está ofreciendo muebles con estilo parisino.
CULTURA,113,SD,Ninguno de los anteriores,SD,Colombia,ALMACEN DEL DIA MAQUINAS DE ESCRIBIR Remington,9,"NOVIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,NA,NA,NA,0.4,NA,1. En esta publicidad se están ofertando máquinas de escribir de la marca Remington.
CULTURA,114,"Nieto, Agustín ",Ninguno de los anteriores,SD,Colombia,NA,9,"NOVIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,NA,NA,NA,1.0,NA,1. Esta publicidad y negocio puede estar a cargo del editor de la revista Agustín Nieto Caballero.  2. En el anuncio se menciona que importan las mejores casas europeas y norteamericanas.
CULTURA,115,SD,Ilustrador,SD,NA,NA,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Imagen,NA,NA,NA,1,NA,"1. La portada de la revista tiene elementos afines al neoclasicismo grecorromano y en esta ocasión se ve azul, aunque no se tiene certeza si es por la digitalización. 2. Contiene una columna que sostiene el nombre de la revista ''CULTURA'' en una tipografía especial, encima de ella hay siluetas de personas en caballos. En medio de esta ilustración se encuentra el contenido de la revista. 3. En la parte final de la página se encuentra el siguiente  nombre  ''JUAN CASIS IMPRENTA Y LITOGRAFIA'', este corresponde a la imprenta."
CULTURA,116,NA,Ninguno de los anteriores,NA,Colombia,NA,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,SD,NA,NA,0.3,NA,1. En este apartado mencionan que el valor de la suscripción a la revista por seis números que contiene 400 pp. Vale $1.50. 2. El valor de un ejemplar $0.25 3. En este número se añade en este apartado el valor de la página de anuncios que vale $5.00
CULTURA,117,NA,Ninguno de los anteriores,NA,Colombia,NA,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,Suscripción,NA,NA,0.1,NA,"1. Aquí mencionan la dirección física y telegráfica de la revista para contactarla: ''ADMINISTRACIÓN: CALLE 12,NUMERO 110-A, DIRECCION TELEGRAFICA: ''CULTURA'' BOGOTA (COLOMBIA)"
CULTURA,118,"Nieto Caballero, Agustín",Editor,SD,Colombia,FUNDADORES,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,119,"Aparicio, Alberto",Editor,SD,Colombia,FUNDADORES,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,120,"Coradine, Alberto",Editor,SD,NA,FUNDADORES,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,121,"Paláu, Alfonso",Editor,SD,NA,FUNDADORES,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,122,"López de Mesa, Luis",Director,López de Mesa.,Colombia,FUNDADORES,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,123,"Carvajal, Manuel A.",Editor,"Carvajal, M.A",Colombia,FUNDADORES,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,124,"Escobar Larrazábal, Melitón",Editor,"Escobar Larrazábal, M.",Colombia,FUNDADORES,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,125,"Rivas, Raimundo",Editor,SD,Colombia,FUNDADORES,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,126,"Molina Garcés, Ciro",Editor,SD,Colombia,FUNDADORES,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,FUNDADORES,NA,NA,0.4,NA,NA
CULTURA,127,"López de Mesa, Luis",Creador,"López de Mesa. / López de Mesa, Luis E. ",Colombia,EL PROBLEMA del alcoholismo y su posible solución,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Prosa No ficción,NA,NA,NA,30.7,233-264,"1. En la primera nota al pie de página mencionan que este texto fue presentado al concurso que el Ministerio de Instrucción pública abrió por el Congreso Panamericano de Washington. 2. También, se menciona que los jurados fueron Roberto Franco, Pomplio Martínez, Carlos Esguerra y Jorge Vargas. 3. Finalmente, se expone un comentario de este último sobre el trabajo presentado. 4. En la portada del texto aparece el nombre del autor con otro seudónimo."
CULTURA,128,"Castillo, Eduardo",Creador,"Castillo, E.",Colombia,CANAAN,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Poesía,NA,NA,NA,0.5,265,NA
CULTURA,129,"Castillo, Eduardo",Creador,"Castillo, E.",Colombia,LA ULTIMA PAGINA,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Poesía,NA,NA,NA,0.5,265,1. Al final del poema se menciona entre paréntesis que este pertenece a un libro en preparación denominado En tono menor
CULTURA,130,"Sánchez, Alberto",Creador,SD,Colombia,IMPRESION FUGAZ,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1.7,266-267,NA
CULTURA,131,"Ortega, Alfredo",Creador,SD,Colombia,UNA EXCURSION A VILLAVICENCIO,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Prosa No ficción,NA,NA,NA,9.2,268- 277,1. [¿RESEÑA?] Relato de viaje sobre el municipio de Villavicencio. 
CULTURA,132,"Grillo, Maximiliano",Creador,"Grillo, Max",Colombia,LABOR CIENTIFICA NACIONAL,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Prosa No ficción,NA,"López de Mesa, Luis",NA,5.5,277- 282,"1. [CARTA PARA CULTURA] Este texto fue enviado para la revista CULTURA desde La Paz el 30 de septiembre de 1915, allí el autor destaca los esfuerzos de los editores por aportar a la cultura nacional. 2. Grillo menciona a Andrés Bello, Caro y Cuervo, Marroquín, Marco Fidel Suárez, etc. 3. Finalmente, los felicita de nuevo por su labor y menciona que le envíen una suscripción a CULTURA desde el número de Octubre."
CULTURA,133,"Gomez Naranjo, Abelardo",Creador,SD,Colombia,LOS HERMANOS CIPRESES,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Poesía,NA,NA,NA,0.5,283,NA
CULTURA,134,"Gomez Naranjo, Abelardo",Creador,SD,Colombia,"ROSARIO, LA ZAGALA",10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Poesía,NA,NA,NA,0.5,283,NA
CULTURA,135,"Perez, Enrique",Creador,SD,Colombia,LA REFORMA SOCIAL EN COLOMBIA,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Prosa No ficción,NA,"López de Mesa, Luis.  Lino de Pombo, Fallon, Luis Tomás. Posada, Eduardo. Santos Eduardo. Peréz, José Joaquín. Carreño, Pedro M. Márquez Tomás, Nieto Caballero, Agustín. Nieto Caballero, Luis. Cano, Luis. Montoya, José M. Guerra, José Joaquín. Peña, Manuel V. Robledo, Alfonso. Villegas, Aquilino. Casabianca, Abel. Cuervo Márquez, Emilio. Garcia Vásquez, Demetrio. Manrique Terán, Guillermo. L.M. Briceño, Vela. Abello Salcedo, Rafael. Solano, Armando. Mallarino, Manuel María. Manrique, Arturo. Paz. Felipe S. Baberbi José Ignacio. Martínez Delgado, Luis.",NA,9.9,284- 293,"1. [CARTA] Correspondencia enviada desde Londres, octubre 1915. 2. La carta está dirigida a quienes aparecen en la dedicatoria, entre esos están Luis López de Mesa."
CULTURA,136,"Gomez Jaime de Abadia, Herminia",Creador,SD,Colombia,ALMA CONQUISTADORA,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Prosa Ficción,Leyenda histórica,NA,NA,9.4,294- 303,1. [ESCRITORA COLOMBIANA] Es la primera vez que en la revista una autora colombiana es publicada. 
CULTURA,137,"López de Mesa, Luis",Director,SD,Colombia,PREPARACION DEL FUTURO,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Prosa No ficción,NA,NA,NA,7,304- 310,"1. [PROSPECTO EDITORIAL] En el texto se menciona que los profesores europeos guían a sus discipulos en la elaboración de sus tesis y si en las universidades hicieran lo mismo traería buenos resultados. 2. Al final del texto hay una nota, allí mencionan que el poema denominado ''ENSUEÑOS'' del número anterior no pertenece a Calixto Torres, sino de Carlos Arturo Torrés Pinzón [hijo] y que próximamente publicarán más cosas de este nuevo escritor. "
CULTURA,138,"Garcia P, Domingo",Ninguno de los anteriores,SD,Colombia,JOYERIA DE DOMINGO GARCIA P.,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,NA,NA,NA,0.3,NA,NA
CULTURA,139,"Bohorquez, Daniel",Ninguno de los anteriores,SD,Colombia,GRAN TAPICERIA PARISIENSE,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,NA,NA,NA,0.3,NA,1. Hay una transferencia en esta publicidad porque se está ofreciendo muebles con estilo parisino.
CULTURA,140,SD,Ninguno de los anteriores,SD,Colombia,ALMACEN DEL DIA MAQUINAS DE ESCRIBIR Remington,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,NA,NA,NA,0.4,NA,1. En esta publicidad se están ofertando máquinas de escribir de la marca Remington.
CULTURA,141,"Nieto, Agustín ",Ninguno de los anteriores,SD,Colombia,NA,10,"DICIEMBRE, MCMXV",No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA,1. Esta publicidad y negocio puede estar a cargo del editor de la revista Agustín Nieto Caballero.  2. En el anuncio se menciona que importan las mejores casas europeas y norteamericanas.
