Nombre de la revista,Número de la contribución,Autor de la contribución,Roles,Seudónimo / Abreviatura del nombre,País de origen,Título de la contribución,Número del fascículo,Fecha de publicación,Traducción,Traductor,Lengua en la que aparece en la revista,Lengua original [si es traducción],Tipo de contribución [Género según investigador],Tipo de contribución según la revista,Dedicatoria,Obras reseñadas [solo se indica para el caso de las reseñas],Cantidad de páginas,Paginación,Comentarios
Alpha,135,"Maeterlinck, Maurice",Creador,NA,Bélgica,En la muerte de un perro,14,Febrero de 1907,Sí,NA,Español,Inglés,Prosa Ficción,NA,NA,NA,11,541-552,Transferencia: traducción. Traducido para Alpha
Alpha,136,"Soto Borda, Clímaco",Creador,NA,Colombia,Salmo de invierno,14,Febrero de 1907,No,NA,Español,NA,Poesía,NA,"Cano, Antonio J",NA,2,553-554,NA
Alpha,137,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,Dares y tomares,14,Febrero de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,2,555-557,NA
Alpha,138,"Farina, Abel",Creador,NA,Colombia,Sátiras breves II,14,Febrero de 1907,No,NA,Español,NA,Poesía,NA,NA,NA,1,558,NA
Alpha,139,"Vives, Luis",Creador,NA,Colombia,Noche de luna,14,Febrero de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,2.3,559-561,Epígrafe de Abel Farina
Alpha,140,"Gómez Restrepo, Antonio",Creador,NA,Colombia,Toledo (inédito),14,Febrero de 1907,No,NA,Español,NA,Poesía,NA,"Ferrari, Emilio",NA,0.7,561,NA
Alpha,141,Rachilde,Creador,NA,Francia,La colación del perro (Anarquismo),14,Febrero de 1907,Sí,NA,Español,Francés,Prosa Ficción,NA,"Colliere, Marcel",NA,4.3,562-566,Transferencia: traducción. Traducido para Alpha
Alpha,142,"Déubel, Leon",Creador,NA,Francia,Silencio!,14,Febrero de 1907,Sí,"Restrepo, Carlo E",Español,Francés,Poesía,NA,NA,NA,0.7,566,Transferencia: traducción
Alpha,143,"Barbier, Auguste",Creador,NA,Francia,La cavale,14,Febrero de 1907,Sí,"Nieto, Ricardo",Español,Francés,Poesía,NA,NA,NA,2,567-568,"Transferencia: traducción. Pie de página: ""Hemos preferido dejar en  francés el título á esta poesía, de la cual existe una hermosa versión del distinguido porta Domingo Estrada, muy superior, como es natural, á la nuestra, la cual no tenga quizá otro mérito que el haberse aproximado hasta donde es posible el al original"""
Alpha,144,"Restrepo, Saturnino",Crítico,NA,Colombia,Lugares comunes,14,Febrero de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2.7,569-571,NA
Alpha,145,"Restrepo, Saturnino",Crítico,NA,Colombia,Caín y Abel,14,Febrero de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3,571-574,NA
Alpha,146,"Posada Arango, Andrés",Creador,NA,Colombia,El murrapo (A la Academia Antioqueña de historia),14,Febrero de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2,546-576,NA
Alpha,147,La dirección,Director,NA,Colombia,Enquete,14,Febrero de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1,577,Carta dirigida a algunos intelectuales preguntándoles su opinión sobre el Decadentismo. El autor aparece como LL….pero en el índice aparece La dirección
Alpha,148,"Carvajal, M.A.",Creador,NA,Colombia,Sol de Domingo,14,Febrero de 1907,No,NA,Español,NA,Prosa No ficción,Notas,"Perlaza, José María",NA,2,578-479,NA
Alpha,149,"Carrasquilla, Tomás",Creador,NA,Colombia,Mirra I,15,Marzo de 1907,No,NA,Español,NA,Prosa Ficción,NA,"Castro, Alfonso",NA,6,581-587,Para Alfonso Castro como público desagravio
Alpha,150,"Tablanca, Luis",Creador,NA,Colombia,En la galeria,15,Marzo de 1907,No,NA,Español,NA,Poesía,NA,Alpha,NA,1.3,588-589,NA
Alpha,151,"Escobar R, Severo",Creador,NA,Colombia,Postal,15,Marzo de 1907,No,NA,Español,NA,Poesía,NA,"Arango V, María Teresa",NA,0.7,589,NA
Alpha,152,"Restrepo, Saturnino",Creador,NA,Colombia,El perro,15,Marzo de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,590-593,NA
Alpha,153,"Merizalde, Antonio",Creador,NA,Colombia,¡Corazón!,15,Marzo de 1907,No,NA,Español,NA,Poesía,NA,NA,NA,1,594,NA
Alpha,154,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,El secreto del tío,15,Marzo de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,595-598,NA
Alpha,155,"Velásquez, Edmundo",Creador,NA,Colombia,El viento,15,Marzo de 1907,No,NA,Español,NA,Poesía,NA,NA,NA,2,599-600,NA
Alpha,156,"Restrepo Euse, Álvaro",Creador,NA,Colombia,Nacimiento de la ciudad de Medellín. I,15,Marzo de 1907,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5,601-606,NA
Alpha,157,"Gide, André",Creador,NA,Francia,El parque,15,Marzo de 1907,Sí,"LaTorre, Gabriel",Español,Francés,Poesía,NA,NA,NA,1,607,Transferencia: traducción
Alpha,158,"Barrés, Maurice",Creador,NA,Francia,"Del ""Viaje a Esparta""",15,Marzo de 1907,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,3,608-611,Transferencia: traducción
Alpha,159,"Restrepo, Saturnino",Crítico,NA,Colombia,La versión poética,15,Marzo de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3.5,612-615,NA
Alpha,160,"Restrepo, Saturnino",Crítico,NA,Colombia,La opinión pública,15,Marzo de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3,615-618,NA
Alpha,161,LL. RR,Director,NA,Colombia,Enquete,15,Marzo de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.3,618,NA
Alpha,162,"Vallés, L",Creador,NA,NA,Más allá de la física,15,Marzo de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2.5,618-620,NA
Alpha,163,"Rendón, Francisco De Paula",Creador,NA,Colombia,Lenguas y corazones,16,Abril-mayo de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,58,621-679,NA
Alpha,164,"Cano, Luis",Creador,NA,Colombia,"El zagal, dice:",16,Abril-mayo de 1907,No,NA,Español,NA,Poesía,NA,NA,NA,2,680-681,NA
Alpha,165,"Restrepo, Carlos E",Creador,NA,Colombia,El padre Victor,16,Abril-mayo de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,13.3,682-696,NA
Alpha,166,"Jaramillo, Bernardo",Creador,NA,Colombia,Agua pérfida,16,Abril-mayo de 1907,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,696,NA
Alpha,167,"Vives, Luis",Creador,NA,Colombia,El espíritu santo,16,Abril-mayo de 1907,No,NA,Español,NA,Prosa Ficción,NA,"Piedrahíta V, César",NA,1.5,697-698,NA
Alpha,168,"Olano, Ricardo",Creador,NA,Colombia,Ofrenda,16,Abril-mayo de 1907,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,698,NA
Alpha,169,"Jaramillo Medina, F",Creador,NA,Colombia,Invernal,16,Abril-mayo de 1907,No,NA,Español,NA,Poesía,NA,NA,NA,1,699,NA
Alpha,170,"Mesa Jaramillo, José María",Creador,NA,Colombia,El padre y la casa de de Girardot,16,Abril-mayo de 1907,No,NA,Español,NA,Prosa No ficción,NA,Sociedad de mejoras públicas,NA,4.3,700-705,NA
Alpha,171,"Soto, Aquilino",Creador,NA,NA,Generación espontánea,16,Abril-mayo de 1907,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1.7,705-706,NA
Alpha,172,"Restrepo, Saturnino",Crítico,S.R.,Colombia,Historia patria,16,Abril-mayo de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2,707-709,NA
Alpha,173,Anónimo,Creador,NA,NA,Alpha,16,Abril-mayo de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.3,709,NA
Alpha,174,La dirección,Director,NA,Colombia,"""Arte""",16,Abril-mayo de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.4,709,"Nota sobre la recepción de la revista ""Arte"""
Alpha,175,Anónimo,Reseñista,NA,NA,Libros recibidos,16,Abril-mayo de 1907,No,NA,Español,NA,Reseña,Notas,NA,"Tratado de Puntuación y Acentuación castellanas, por Januario Henao",1,709-710,"Cuarta edición, Barcelona, 1907"
Alpha,176,Anónimo,Reseñista,NA,NA,Libros recibidos,16,Abril-mayo de 1907,No,NA,Español,NA,Reseña,Notas,NA,Proceso de Cristo y Siluetas de la Pasión por Joaquín M°Arbeláez,0.3,710,"Medellín, Tipografía de San Antonio, 1907"
Alpha,177,"Uribe Gómez, Pedro",Creador,NA,Colombia,Ignis Ardens,18,Junio de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,13,711-724,NA
Alpha,178,"Velásquez García, José",Creador,"Vives Guerra, Julio",Colombia,El barquero del amor,18,Junio de 1907,No,NA,Español,NA,Poesía,NA,Ana,NA,2,725-726,NA
Alpha,179,"Betancourt, Felix",Creador,NA,Colombia,"Estado de la mujer en el matrimonio, costumbres y legislación",18,Junio de 1907,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,9.5,727-737,Epígrafes en francés de Alfred Naquet y Mme Aleramo
Alpha,180,"Cano, Antonio J",Creador,NA,Colombia,Hablaron nuestras manos,18,Junio de 1907,No,NA,Español,NA,Poesía,NA,NA,NA,1,738,NA
Alpha,181,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,Los mártires de pluma,18,Junio de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,739-741,NA
Alpha,182,"Bonilla, Manuel Antonio",Creador,NA,Colombia,Ofelia,18,Junio de 1907,No,NA,Español,NA,Poesía,NA,"Nieto, Ricardo",NA,2,742-744,NA
Alpha,183,"Restrepo, Saturnino",Creador,NA,Colombia,Atenas contra Sócrates,18,Junio de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2,745-747,Este es im texto tomadp de la revista Trofeos
Alpha,184,"Restrepo, Saturnino",Creador,NA,Colombia,La polémica con los poetas,18,Junio de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2,478-750,NA
Alpha,185,"Gómez Escobar, Francisco",Creador,Efe Gómez,Colombia,Un padre de la patria,19,Julio de 1907,No,NA,Español,NA,Prosa No ficción,NA,"Uribe Uribe, Rafael",NA,24,751-775,NA
Alpha,186,"Rodríguez Moya, Francisco",Creador,NA,Colombia,De cómo pasé una tarde en la sala de los dioses,19,Julio de 1907,No,NA,Español,NA,Poesía,NA,"Jaramillo, José María",NA,2,776-778,Epígrade de Dostoievsky en francés
Alpha,187,"Montoya, José",Creador,NA,NA,Alma de amor,19,Julio de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,2,779-780,NA
Alpha,188,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,Fuina,19,Julio de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1.5,781-783,NA
Alpha,189,"Jaramillo Medina, F",Creador,NA,Colombia,Espinas del sueño,19,Julio de 1907,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,783,NA
Alpha,190,Anónimo,Creador,NA,NA,M.y Mme. Berthelot,19,Julio de 1907,Sí,Severo Escobar,Español,Inglés,Prosa No ficción,Notas,NA,NA,2,784-785,Tomado de una revista inglesa
Alpha,191,Anónimo,Creador,S.R.,Colombia,Pobiedonostzev,19,Julio de 1907,Sí,"Restrepo, Saturnino",Español,Inglés,Prosa No ficción,Notas,NA,NA,1.2,785-786,Tomado de una revista inglesa
Alpha,192,"De Parville, Henry",Creador,NA,Francia,Los colores y nuestros ojos,19,Julio de 1907,Sí,NA,Español,Francés,Prosa No ficción,Notas,NA,NA,3,786-789,Transferencia: traducciónLe correspondant (esto está al final con el nombre)
Alpha,193,"Escobar R, Severo",Creador,NA,Colombia,La conferencia de Valle-Inclán,19,Julio de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.5,789-790,"Tomado de El Liberal, de Madrid"
Alpha,194,"Martínez Sierra, Gregorio",Creador,NA,España,El madrigal nuevo,20,Agosto de 1907,No,NA,Español,NA,Reseña de revista,Conferencia,NA,NA,21,791-812,"""Esta conferencia forma parte de la serie de Auto-críticas, organizada por la Presidenta de la Sección Literatura del Ateneo de Madrid, D°. Emilia Pardo Bazán, y fue leída en dicho centro la noche del 15 de Abril de 1907"" FUE TOMADA DE RENACIMIENTO"
Alpha,195,"Jaramillo Medina, F",Creador,NA,Colombia,Los visionarios,20,Agosto de 1907,No,NA,Español,NA,Poesía,NA,NA,NA,6,813-819,NA
Alpha,196,"De Gourmont, Remy",Creador,NA,Francia,Un nuevo filósofo. Julio de Gaultier,20,Agosto de 1907,Sí,"Gómez Restrepo, Antonio",Español,NA,Prosa Ficción,NA,NA,NA,4,820-824,NA
Alpha,197,"Ospina Vásquez, Mariano",Creador,Moi,Colombia,A jamais,20,Agosto de 1907,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,824,NA
Alpha,198,"Vives, Luis",Creador,NA,Colombia,De feminismo,20,Agosto de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,2.3,825-827,NA
Alpha,199,"De La Cruz, Jorge",Creador,NA,Colombia,Dietario. XXI,20,Agosto de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,0.7,827,NA
Alpha,200,"Restrepo, Saturnino",Creador,NA,Colombia,El sufragio femenino,20,Agosto de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3,828-830,NA
Alpha,201,"Montoya, José",Creador,NA,NA,GELA,21,Septiembre de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,831-834,NA
Alpha,202,"Farina, Abel",Creador,NA,Colombia,Evangelios. El juicio de Dios. Cristo y la sombra,21,Septiembre de 1907,No,NA,Español,NA,Poesía,NA,"Gonzaga, Sor",NA,2,835-836,NA
Alpha,203,"De La Cruz, Jorge",Creador,NA,Colombia,Dietario. IX,21,Septiembre de 1907,No,NA,Español,NA,Poesía,NA,NA,NA,1,837,NA
Alpha,204,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,La cuelga de papá,21,Septiembre de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4,838-841,NA
Alpha,205,"Cano, Antonio J",Creador,NA,Colombia,Diálogos de las brisas,21,Septiembre de 1907,No,NA,Español,NA,Poesía,NA,NA,NA,1,842,NA
Alpha,206,"Tablanca, Luis",Creador,NA,Colombia,El frío de la tarde,21,Septiembre de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,843-845,NA
Alpha,207,"Gide, André",Creador,NA,Francia,Montañas,21,Septiembre de 1907,Sí,"LaTorre, Gabriel",Español,Francés,Poesía,NA,NA,NA,1,846,Transferencia: traducción
Alpha,208,La dirección,Director,NA,Colombia,NA ,21,Septiembre de 1907,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.5,847,Es una nora introductoria sobre la traducción que sigue a continuación (La Historia de Ito Norisuké)
Alpha,209,"Hearn, Lafcadio",Creador,NA,Grecia,La historia de Ito Norisuké,21,Septiembre de 1907,Sí,"Gómez Restrepo, Antonio",Español,NA,Prosa No ficción,NA,NA,NA,10,847-857,Transferencia: traducción
Alpha,210,La dirección,Director,NA,Colombia,NA ,21,Septiembre de 1907,Sí,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,857-858,"Biografía de Lafcadio Hearn. Los directores dicen que la tomaron de: ""(Los datos anteriores los tomámos del prefacio de un libro de Hearn)"
Alpha,211,"Betancourt, Felix",Crítico,NA,Colombia,Párrafos de una carta á Francisco de P. Rendón,21,Septiembre de 1907,No,NA,Español,NA,Prosa No ficción,Opiniones literarias,NA,NA,7,459-866,NA
Alpha,212,"Restrepo, Saturnino",Crítico,NA,Colombia,Al rededor de Rousseau,21,Septiembre de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3,867-870,NA
Alpha,213,"Restrepo Euse, Álvaro",Creador,NA,Colombia,Anales. De la conquista de Colombia,22,Octubre de 1907,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,4,871-875,NA
Alpha,214,"Vives Guerra, Julio",Creador,NA,Colombia,¡Arrea cochero!,22,Octubre de 1907,No,NA,Español,NA,Poesía,NA,"Latorre, Luis E",NA,2.5,876-878,NA
Alpha,215,"De La Cruz, Jorge",Creador,NA,Colombia,Dietario. XXIII,22,Octubre de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,2,879-880,NA
Alpha,216,Arbós y Góngora  ,Creador,NA,NA,Nube blanca,22,Octubre de 1907,No,NA,Español,NA,Poesía,NA,NA,NA,1,881,NA
Alpha,217,"Posada Arango, Andrés",Creador,NA,Colombia,Las águilas,22,Octubre de 1907,No,NA,Español,NA,Prosa No ficción,Ciencias,NA,NA,3,882-884,"(""De una obra inédita de nuestro sabio compatriota Dr. Andrés Posada Arango, sobre Historia Natural de Colombia"")"
Alpha,218,"Velásquez, Edmundo",Creador,NA,Colombia,Egloga de la tarde,22,Octubre de 1907,No,NA,Español,NA,Poesía,NA,"Moreno Alba, Miguel",NA,1.5,885-886,NA
Alpha,219,"Moreno Alba, Miguel",Creador,NA,Colombia,Capullos de mujer,22,Octubre de 1907,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,886,"Verificar si el autor en Moreno Alba, Miguel. En la colaboración solo está Moreno Alba"
Alpha,220,"Correa, Ramón",Creador,NA,Colombia,Eduardo Leyton,22,Octubre de 1907,No,NA,Español,NA,Prosa No ficción,Episodios históricos,"de Larroche, J.J.",NA,10,887-897,Verificar si es traducción
Alpha,221,"Abella-Nouvrac, L",Creador,NA,NA,Bebé,22,Octubre de 1907,Sí,NA,Español,NA,Prosa Ficción,NA,NA,NA,1,898,Verificar si es traducción
Alpha,222,"Villiers De L'Isle-Adam, Auguste",Creador,NA,Francia,Flores de las tinieblas,22,Octubre de 1907,Sí,NA,Español,Francés,Poesía,NA,"Dierx, León",NA,2,899-900,NA
Alpha,223,"Londoño, Víctor Manuel",Creador,V.M.L.,Colombia,Los abogados de Sócrates,22,Octubre de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2.7,901-903,NA
Alpha,224,"Restrepo, Saturnino",Crítico,NA,Colombia,Atenas contra Sócrates. II,22,Octubre de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2.3,903-906,NA
Alpha,225,Le Temps,Creador,NA,NA,Extractos: Elvecio,22,Octubre de 1907,Sí,"Escobar, Severo",Español,NA,Prosa No ficción,Notas,NA,NA,2,907-908,"Verificar si es tomado de Le Temps, que es autor que ponen. En el índice indican que el Autor es Severo. También hacen alusión a otro texto (Necrología) escrito por La dirección, pero no aparece. ESTAR PENDIENDO CUANDO ESTÉ LEYENDO LA REVISTA"
Alpha,226,"López, Alejandro",Creador,NA,Colombia,De la prensa científica,22,Octubre de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2,909-910,Verifcar el apellido porque no se logra distinguir bien
Alpha,227,"Uribe Angel, Manuel",Creador,NA,Colombia,De Lima al bajo Chocó-1849. Recuerdo de un viaje. El Dr. Beltran,23,Diciembre de 1907,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,28,911-939,NA
Alpha,228,"Vives Guerra, Julio",Creador,NA,Colombia,"De ""Las piedras viejas""",23,Diciembre de 1907,No,NA,Español,NA,Poesía,NA,"Tirado Macías, Ricardo",NA,2,940-941,NA
Alpha,229,"Restrepo, Carlos E",Creador,NA,Colombia,A propósito…Y apogeo,23,Diciembre de 1907,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1.5,942-944,Parece la introducción a la traducción del poema Apogeo que le sigue
Alpha,230,"Louÿs, Pierre",Creador,NA,Francia,Apogeo,23,Diciembre de 1907,Sí,"Restrepo, Carlo E",Español,Francés,Poesía,NA,A la heroína de una novela futura,NA,1.5,944-945,Transferencia: traducción
Alpha,231,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,Rara avis…..XXXIII,23,Diciembre de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,7,946-953,NA
Alpha,232,"Medina, Vicente",Creador,NA,España,La danza,23,Diciembre de 1907,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.7,954,"Transferencia: publicación de autor extranjero""Tres poesías inéditas de Vicente Medina"""
Alpha,233,"Medina, Vicente",Creador,NA,España,Venus dolorosa,23,Diciembre de 1907,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.7,954-955,Transferencia: publicación de autor extranjero
Alpha,234,"Medina, Vicente",Creador,NA,España,La cadena,23,Diciembre de 1907,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.7,955,"Transferencia: publicación de autor extranjero. Del libro de Poesías, en prensa"
Alpha,235,"Montoya, José",Creador,NA,NA,Paisaje matinal (En Loreto),23,Diciembre de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3.3,956-960,NA
Alpha,236,"Rollinar, Maurice",Creador,NA,Francia,El piano,23,Diciembre de 1907,Sí,"Cano, Antonio J",Español,Francés,Poesía,NA,"Vidal, Teresita",NA,0.7,960,Transferencia: traducción
Alpha,237,"De la Cruz, Efraím",Creador,NA,Colombia,Yo te bendigo!,23,Diciembre de 1907,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1.3,961-962,NA
Alpha,238,"Vélez, Victoriano",Creador,NA,Colombia,El sauce,23,Diciembre de 1907,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,962,NA
Alpha,239,"Maeterlinck, Maurice",Creador,NA,Bélgica,Aladina y Palomides,23,Diciembre de 1907,Sí,NA,Español,Inglés,Teatro,NA,NA,NA,20.3,963-984,Transferencia: traducción
Alpha,240,"Bonilla, Manuel A.",Creador,NA,Colombia,Bibliografía,23,Diciembre de 1907,No,NA,Español,NA,Prosa No ficción,Bibliografía,NA,NA,0.7,984,"Aquí acusan recibo de los siguientes libros: Los Estanques, por Gustavo Droz, versión castellana por Carlos de Batle. El Hombre que asesinó por Clause Farrére, versión castellana por Carlos de Batle. Princesas de Amor (novela) por Judit Gautier, versión castellana de por Carlos de Batle. The ""Studio"". Sumario del mes de septiembre. Los Paisajes de Mr. Grosvenor Thomas, por W.K. Weste. Vida de D. Quijote y Sancho según Miguel de Cervantes Saavedra, explicada y comentada y Poesías. Tomo 1 de Miguel de Unamuno. Desde los Andes, poesías de Lisímaco Chaverra. "
Alpha,241,Anónimo,Creador,NA,NA,"""Alpha""",23,Diciembre de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.3,985-986,NA
Alpha,242,"Vives Guerra, Julio",Creador,NA,Colombia,Teresita Vidal,23,Diciembre de 1907,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.7,986-988,"Al fina del artículo está esta nota: ""Este artículo fue escrito para ALPHA ILUSTRADA, Revista de San Salvador, cuyo director, D. Saturnino Cortés Durán, ha pedido datos sobre la artista"""
Alpha,243,La dirección,Creador,NA,Colombia,Índice del año segundo,23,Diciembre de 1907,No,NA,Español,NA,Prosa No ficción,Índice,NA,NA,2,NA,NA
Alpha,244,"Uribe Gómez, Pedro",Creador,NA,Colombia,Por España. Impresiones,25,Enero de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,16,1--16,NA
Alpha,245,"Pichardo, S. Manuel",Creador,NA,Cuba,Ofélidas ,25,Enero de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,2,17-18,"Nota de larevista""Del libro en prensa Credos y Visiones, con prólogo de Salvador Rueda y Rubén Darío"""
Alpha,246,"Marín, Abel",Creador,NA,Colombia,Balada,25,Enero de 1908,No,NA,Español,NA,Poesía,NA,"Montoya Pérez, R.",NA,2,19-20,NA
Alpha,247,"Restrepo Euse, Álvaro",Creador,NA,Colombia,Historia Nacional. Pedro de Ursúa,25,Enero de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,4,21-25,NA
Alpha,248,"Escobar R, Severo",Creador,NA,Colombia,Añoranza,25,Enero de 1908,No,NA,Español,NA,Poesía,NA,El Negro Cano,NA,1,26,NA
Alpha,249,"Restrepo Rivera, J.",Creador,NA,Colombia,Initio Noctis,25,Enero de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,1,27,NA
Alpha,250,"Restrepo, Saturnino",Creador,NA,Colombia,La Haya (Japonerías),25,Enero de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2.3,28-30,NA
Alpha,251,"Restrepo, Saturnino",Creador,NA,Colombia,La Haya (Colombia),25,Enero de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1,30-31,NA
Alpha,252,"Jaramillo, Emilio",Creador,NA,Colombia,Las alquimias del radio,25,Enero de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,4,31-35,NA
Alpha,253,"Darío, Rubén",Creador,NA,Nicaragua,Rubén Darío (Habla el poeta),25,Enero de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2,35-37,NA
Alpha,254,Anónimo,Creador,El maniquí,NA,De la ingenuidad mal dirigida,25,Enero de 1908,No,NA,Español,NA,Prosa Ficción,Notas,NA,NA,2,37-39,"(De ""Studio"")"
Alpha,255,Anónimo,Creador,NA,NA,De la prensa científica,25,Enero de 1908,Sí,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.4,39,(De Le Genie Civil)
Alpha,256,"López, Alejandro",Creador,NA,Colombia,Tracción eléctrica,25,Enero de 1908,Sí,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1,39-40,NA
Alpha,257,"LaTorre, Gabriel",Creador,NA,Colombia,"""Susana""",25,Enero de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.2,40,NA
Alpha,258,"LaTorre, Gabriel",Creador,NA,Colombia,Susana. Drama en tres actos y en prosa,26,Febrero y Marzo de 1908,No,NA,Español,NA,Teatro,NA,NA,NA,86.4,41-128,NA
Alpha,259,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,El cortijo,28,Abril de 1908,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,5,129-134,NA
Alpha,260,"Gómez Restrepo, Antonio",Creador,NA,Colombia,Amor Cristiano,28,Abril de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,1,135,NA
Alpha,261,"Altenberg, Peter",Creador,NA,Alemania,El crepúsculo de los ídolos,28,Abril de 1908,Sí,NA,Español,Alemán,Prosa Ficción,NA,NA,NA,2,136-137,"Transferencia: traducción. ""(Traducido directamente del alemán para ALPHA)"
Alpha,262,"Vélez, Victoriano",Creador,NA,Colombia,La cruz del camino,28,Abril de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,1,138,NA
Alpha,263,"Sánchez, Alberto",Creador,NA,Colombia,Tedio del domingo,28,Abril de 1908,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,2.5,139-141,NA
Alpha,264,"Marín, Abel",Creador,NA,Colombia,El triunfo de la muerte,28,Abril de 1908,No,NA,Español,NA,Poesía,NA,"Hoyos V, Jaime",NA,0.5,141,NA
Alpha,265,"Hearn, Lafcadio",Creador,NA,Grecia,La historia de Mimi-Nashi-Oishi,28,Abril de 1908,Sí,NA,Español,NA,Prosa Ficción,NA,NA,NA,7,142-149,Transferencia: traducción
Alpha,266,"Velásquez, Edmundo",Creador,NA,Colombia,Canción ingenua,28,Abril de 1908,No,NA,Español,NA,Poesía,NA,"Marín, Abel",NA,1,150,NA
